Date,NAV
2016-07-05,83.651625
2016-07-06,83.690516
2016-07-07,84.053235
2016-07-08,84.499723
2016-07-11,85.078306
2016-07-12,85.60982
2016-07-13,85.304076
2016-07-14,85.519782
2016-07-15,85.484834
2016-07-18,85.421133
2016-07-19,85.473416
2016-07-20,85.559344
2016-07-21,85.579887
2016-07-22,85.658545
2016-07-25,85.64711
2016-07-26,85.446014
2016-07-27,85.375186
2016-07-28,85.288176
2016-07-29,85.174141
2016-08-01,84.723247
2016-08-02,84.507617
2016-08-03,84.559104
2016-08-04,84.935339
2016-08-05,85.238327
2016-08-08,85.45107
2016-08-09,85.816886
2016-08-10,85.880197
2016-08-11,85.91032
2016-08-12,86.009507
2016-08-15,86.17106
2016-08-16,86.298725
2016-08-17,86.287973
2016-08-18,86.377437
2016-08-19,86.379989
2016-08-22,86.391812
2016-08-23,86.511037
2016-08-24,86.546311
2016-08-25,86.526711
2016-08-26,86.55267
2016-08-29,86.586361
2016-08-30,86.652142
2016-08-31,86.602139
2016-09-01,86.173302
2016-09-02,86.243582
2016-09-06,86.401912
2016-09-07,86.484184
2016-09-08,86.547375
2016-09-09,86.134202
2016-09-12,85.908663
2016-09-13,85.614937
2016-09-14,85.544859
2016-09-15,85.561185
2016-09-16,85.485316
2016-09-19,85.596448
2016-09-20,85.643429
2016-09-21,85.72547
2016-09-22,86.277474
2016-09-23,86.335143
2016-09-26,86.211368
2016-09-27,86.139056
2016-09-28,86.307662
2016-09-29,86.525371
2016-09-30,86.629761
2016-10-03,86.371747
2016-10-04,86.476927
2016-10-05,86.567373
2016-10-06,86.60977
2016-10-07,86.647276
2016-10-10,86.691205
2016-10-11,86.66878
2016-10-12,86.639153
2016-10-13,86.475476
2016-10-14,86.623553
2016-10-17,86.656665
2016-10-18,86.802379
2016-10-19,87.028759
2016-10-20,87.123038
2016-10-21,87.116035
2016-10-24,87.180045
2016-10-25,87.158988
2016-10-26,86.933565
2016-10-27,86.694478
2016-10-28,86.454096
2016-10-31,86.13965
2016-11-01,85.296019
2016-11-02,85.067044
2016-11-03,85.119755
2016-11-04,85.03541
2016-11-07,85.548197
2016-11-08,85.515006
2016-11-09,85.272349
2016-11-10,84.96437
2016-11-11,84.977806
2016-11-14,84.094709
2016-11-15,84.583332
2016-11-16,84.654802
2016-11-17,84.802744
2016-11-18,84.663356
2016-11-21,84.813412
2016-11-22,85.131971
2016-11-23,85.157168
2016-11-25,85.155104
2016-11-28,85.30702
2016-11-29,85.266239
2016-11-30,85.376375
2016-12-01,84.961008
2016-12-02,85.009989
2016-12-05,85.19129
2016-12-06,85.46155
2016-12-07,85.840406
2016-12-08,85.960724
2016-12-09,86.142752
2016-12-12,86.276616
2016-12-13,86.359546
2016-12-14,86.379782
2016-12-15,85.954558
2016-12-16,85.915824
2016-12-19,85.998059
2016-12-20,86.060687
2016-12-21,86.127558
2016-12-22,85.917045
2016-12-23,86.018816
2016-12-27,86.099517
2016-12-28,86.188204
2016-12-29,86.246325
2016-12-30,86.257326
2017-01-03,86.509732
2017-01-04,86.818272
2017-01-05,87.01967
2017-01-06,87.068935
2017-01-09,87.068604
2017-01-10,87.12115
2017-01-11,87.058684
2017-01-12,87.017333
2017-01-13,87.070569
2017-01-17,87.092449
2017-01-18,87.03992
2017-01-19,86.939999
2017-01-20,86.881654
2017-01-23,86.823478
2017-01-24,86.892035
2017-01-25,87.109085
2017-01-26,87.172614
2017-01-27,87.241883
2017-01-30,87.184365
2017-01-31,87.137382
2017-02-01,86.838872
2017-02-02,86.949004
2017-02-03,87.143378
2017-02-06,87.243269
2017-02-07,87.300395
2017-02-08,87.2041
2017-02-09,87.181946
2017-02-10,87.210608
2017-02-13,87.328359
2017-02-14,87.367384
2017-02-15,87.393329
2017-02-16,87.401849
2017-02-17,87.372889
2017-02-21,87.611535
2017-02-22,87.742996
2017-02-23,87.86276
2017-02-24,87.895524
2017-02-27,87.983714
2017-02-28,88.084022
2017-03-01,87.928289
2017-03-02,87.912347
2017-03-03,87.7787
2017-03-06,87.583261
2017-03-07,87.265762
2017-03-08,86.882569
2017-03-09,86.467303
2017-03-10,86.506777
2017-03-13,86.323844
2017-03-14,85.923696
2017-03-15,86.251129
2017-03-16,86.744315
2017-03-17,86.773418
2017-03-20,86.656463
2017-03-21,86.49087
2017-03-22,86.233076
2017-03-23,86.347152
2017-03-24,86.493161
2017-03-27,86.463205
2017-03-28,86.686477
2017-03-29,87.036343
2017-03-30,87.340936
2017-03-31,87.411836
2017-04-03,87.058177
2017-04-04,87.044935
2017-04-05,87.202481
2017-04-06,87.215852
2017-04-07,87.271502
2017-04-10,87.355474
2017-04-11,87.315444
2017-04-12,87.268095
2017-04-13,87.245837
2017-04-17,87.253215
2017-04-18,87.170506
2017-04-19,87.248207
2017-04-20,87.302033
2017-04-21,87.355132
2017-04-24,87.591723
2017-04-25,87.710054
2017-04-26,87.835576
2017-04-27,87.842755
2017-04-28,87.906927
2017-05-01,87.582099
2017-05-02,87.679016
2017-05-03,87.682433
2017-05-04,87.455419
2017-05-05,87.410089
2017-05-08,87.487767
2017-05-09,87.572796
2017-05-10,87.647102
2017-05-11,87.714017
2017-05-12,87.738524
2017-05-15,87.878094
2017-05-16,87.949088
2017-05-17,87.868305
2017-05-18,87.770016
2017-05-19,87.978149
2017-05-22,88.124432
2017-05-23,88.200018
2017-05-24,88.254615
2017-05-25,88.325792
2017-05-26,88.327761
2017-05-30,88.38517
2017-05-31,88.389659
2017-06-01,88.115703
2017-06-02,88.210073
2017-06-05,88.251917
2017-06-06,88.23272
2017-06-07,88.137802
2017-06-08,88.038108
2017-06-09,88.080457
2017-06-12,88.126848
2017-06-13,88.250892
2017-06-14,88.277461
2017-06-15,88.176887
2017-06-16,88.125939
2017-06-19,88.20937
2017-06-20,88.037142
2017-06-21,87.829009
2017-06-22,87.766063
2017-06-23,87.811985
2017-06-26,87.935077
2017-06-27,88.02446
2017-06-28,88.053455
2017-06-29,88.070008
2017-06-30,88.079772
2017-07-03,87.761718
2017-07-05,87.769181
2017-07-06,87.626025
2017-07-07,87.439691
2017-07-10,87.474101
2017-07-11,87.495063
2017-07-12,87.719251
2017-07-13,87.810573
2017-07-14,87.977706
2017-07-17,88.171317
2017-07-18,88.270579
2017-07-19,88.415246
2017-07-20,88.525012
2017-07-21,88.523719
2017-07-24,88.536364
2017-07-25,88.57757
2017-07-26,88.649796
2017-07-27,88.62018
2017-07-28,88.614923
2017-07-31,88.609033
2017-08-01,88.302177
2017-08-02,88.329695
2017-08-03,88.267217
2017-08-04,88.241841
2017-08-07,88.237234
2017-08-08,88.16477
2017-08-09,87.803433
2017-08-10,87.539594
2017-08-11,87.43315
2017-08-14,87.609579
2017-08-15,87.597854
2017-08-16,87.666014
2017-08-17,87.582473
2017-08-18,87.465964
2017-08-21,87.48807
2017-08-22,87.531236
2017-08-23,87.577716
2017-08-24,87.680596
2017-08-25,87.774203
2017-08-28,87.856549
2017-08-29,87.851346
2017-08-30,87.936334
2017-08-31,88.093914
2017-09-01,87.810358
2017-09-05,87.834679
2017-09-06,87.898907
2017-09-07,87.93648
2017-09-08,87.86673
2017-09-11,87.916154
2017-09-12,87.942552
2017-09-13,87.958631
2017-09-14,88.021512
2017-09-15,88.025892
2017-09-18,88.105964
2017-09-19,88.152818
2017-09-20,88.213227
2017-09-21,88.182061
2017-09-22,88.171829
2017-09-25,88.238816
2017-09-26,88.3095
2017-09-27,88.276219
2017-09-28,88.338274
2017-09-29,88.406655
2017-10-02,88.080419
2017-10-03,88.104108
2017-10-04,88.124134
2017-10-05,88.181883
2017-10-06,88.164657
2017-10-09,88.203134
2017-10-10,88.226182
2017-10-11,88.242002
2017-10-12,88.17726
2017-10-13,88.142442
2017-10-16,88.198301
2017-10-17,88.283227
2017-10-18,88.344825
2017-10-19,88.373531
2017-10-20,88.408257
2017-10-23,88.472161
2017-10-24,88.47888
2017-10-25,88.3029
2017-10-26,88.287382
2017-10-27,88.23143
2017-10-30,88.240185
2017-10-31,88.261619
2017-11-01,87.933529
2017-11-02,87.848954
2017-11-03,87.836484
2017-11-06,87.834221
2017-11-07,87.759941
2017-11-08,87.428015
2017-11-09,87.068619
2017-11-10,87.066914
2017-11-13,87.040285
2017-11-14,86.806106
2017-11-15,86.538051
2017-11-16,87.04446
2017-11-17,87.096448
2017-11-20,87.196737
2017-11-21,87.330636
2017-11-22,87.420274
2017-11-24,87.461303
2017-11-27,87.504695
2017-11-28,87.479273
2017-11-29,87.518095
2017-11-30,87.538377
2017-12-01,87.181808
2017-12-04,87.277262
2017-12-05,87.304737
2017-12-06,87.210865
2017-12-07,87.149664
2017-12-08,87.171332
2017-12-11,87.227372
2017-12-12,87.279364
2017-12-13,87.274661
2017-12-14,87.233918
2017-12-15,87.19536
2017-12-18,87.207983
2017-12-19,87.174042
2017-12-20,87.157918
2017-12-21,86.814623
2017-12-22,86.81504
2017-12-26,86.855403
2017-12-27,86.896164
2017-12-28,86.939423
2017-12-29,86.969546
2018-01-02,87.084761
2018-01-03,87.329344
2018-01-04,87.565497
2018-01-05,87.679725
2018-01-08,87.722841
2018-01-09,87.704284
2018-01-10,87.454935
2018-01-11,87.523367
2018-01-12,87.541155
2018-01-16,87.612955
2018-01-17,87.568861
2018-01-18,87.459652
2018-01-19,87.397882
2018-01-22,87.42706
2018-01-23,87.557555
2018-01-24,87.603857
2018-01-25,87.624552
2018-01-26,87.643813
2018-01-29,87.535177
2018-01-30,87.276243
2018-01-31,87.336531
2018-02-01,86.87708
2018-02-02,86.508561
2018-02-05,86.311508
2018-02-06,85.987615
2018-02-07,86.270926
2018-02-08,85.829977
2018-02-09,85.141141
2018-02-12,85.462467
2018-02-13,85.24272
2018-02-14,85.238028
2018-02-15,85.675059
2018-02-16,86.014608
2018-02-20,86.120449
2018-02-21,86.103299
2018-02-22,85.961728
2018-02-23,85.886119
2018-02-26,86.161684
2018-02-27,86.158794
2018-02-28,86.133237
2018-03-01,85.610903
2018-03-02,85.344504
2018-03-05,85.487285
2018-03-06,85.687058
2018-03-07,85.602251
2018-03-08,85.619281
2018-03-09,85.678821
2018-03-12,85.702281
2018-03-13,85.644756
2018-03-14,85.54941
2018-03-15,85.472661
2018-03-16,85.5125
2018-03-19,85.389573
2018-03-20,85.34668
2018-03-21,85.375804
2018-03-22,85.281511
2018-03-23,85.205467
2018-03-26,85.20073
2018-03-27,85.299108
2018-03-28,85.230562
2018-03-29,85.290128
2018-04-02,84.85028
2018-04-03,84.855885
2018-04-04,84.904086
2018-04-05,85.21425
2018-04-06,85.262681
2018-04-09,85.365501
2018-04-10,85.618283
2018-04-11,85.699309
2018-04-12,85.867849
2018-04-13,86.071887
2018-04-16,86.186464
2018-04-17,86.351075
2018-04-18,86.38156
2018-04-19,86.046047
2018-04-20,85.923072
2018-04-23,85.740726
2018-04-24,85.589883
2018-04-25,85.338285
2018-04-26,85.49439
2018-04-27,85.547028
2018-04-30,85.56962
2018-05-01,85.112018
2018-05-02,85.212619
2018-05-03,85.122293
2018-05-04,85.170158
2018-05-07,85.282592
2018-05-08,85.282557
2018-05-09,85.329773
2018-05-10,85.410786
2018-05-11,85.466371
2018-05-14,85.518455
2018-05-15,85.373396
2018-05-16,85.319311
2018-05-17,85.306758
2018-05-18,85.275844
2018-05-21,85.31317
2018-05-22,85.366518
2018-05-23,85.289965
2018-05-24,85.323075
2018-05-25,85.303998
2018-05-29,85.114096
2018-05-30,85.241822
2018-05-31,85.335231
2018-06-01,85.033004
2018-06-04,85.137097
2018-06-05,85.22693
2018-06-06,85.333204
2018-06-07,85.462033
2018-06-08,85.470237
2018-06-11,85.548545
2018-06-12,85.645358
2018-06-13,85.7547
2018-06-14,85.850093
2018-06-15,85.867195
2018-06-18,85.851369
2018-06-19,85.766096
2018-06-20,85.886398
2018-06-21,85.830658
2018-06-22,85.854805
2018-06-25,85.711471
2018-06-26,85.621859
2018-06-27,85.546331
2018-06-28,85.219437
2018-06-29,85.27566
2018-07-02,84.633511
2018-07-03,84.730394
2018-07-05,84.781372
2018-07-06,84.846771
2018-07-09,85.079059
2018-07-10,85.256806
2018-07-11,85.159505
2018-07-12,85.307843
2018-07-13,85.377121
2018-07-16,85.368288
2018-07-17,85.378852
2018-07-18,85.430587
2018-07-19,85.420741
2018-07-20,85.442968
2018-07-23,85.483099
2018-07-24,85.564547
2018-07-25,85.594086
2018-07-26,85.68807
2018-07-27,85.716154
2018-07-30,85.761855
2018-07-31,85.869712
2018-08-01,85.523371
2018-08-02,85.562101
2018-08-03,85.681586
2018-08-06,85.752631
2018-08-07,85.914116
2018-08-08,85.899327
2018-08-09,85.896198
2018-08-10,85.74533
2018-08-13,85.678015
2018-08-14,85.704457
2018-08-15,85.586572
2018-08-16,85.713129
2018-08-17,85.739877
2018-08-20,85.834415
2018-08-21,85.921963
2018-08-22,86.025106
2018-08-23,86.041136
2018-08-24,86.083478
2018-08-27,86.162784
2018-08-28,86.173913
2018-08-29,86.193427
2018-08-30,86.163679
2018-08-31,86.103108
2018-09-04,85.747802
2018-09-05,85.66577
2018-09-06,85.634825
2018-09-07,85.587581
2018-09-10,85.650898
2018-09-11,85.709144
2018-09-12,85.860574
2018-09-13,85.973062
2018-09-14,86.038219
2018-09-17,86.048522
2018-09-18,86.113975
2018-09-19,86.075575
2018-09-20,86.055566
2018-09-21,86.06889
2018-09-24,86.024629
2018-09-25,86.009558
2018-09-26,86.057634
2018-09-27,86.112218
2018-09-28,86.167304
2018-10-01,86.004795
2018-10-02,86.058238
2018-10-03,86.035432
2018-10-04,85.586793
2018-10-05,85.4231
2018-10-08,85.461714
2018-10-09,85.166473
2018-10-10,84.804432
2018-10-11,84.792327
2018-10-12,84.984558
2018-10-15,85.029759
2018-10-16,85.207611
2018-10-17,85.166688
2018-10-18,84.975602
2018-10-19,84.923085
2018-10-22,84.900654
2018-10-23,84.586387
2018-10-24,84.65093
2018-10-25,84.489626
2018-10-26,84.263751
2018-10-29,84.285855
2018-10-30,84.089438
2018-10-31,84.337979
2018-11-01,83.998445
2018-11-02,84.10502
2018-11-05,84.178543
2018-11-06,84.267023
2018-11-07,84.560734
2018-11-08,84.623795
2018-11-09,84.264351
2018-11-12,84.304682
2018-11-13,83.909432
2018-11-14,83.573123
2018-11-15,83.214145
2018-11-16,83.101476
2018-11-19,83.03163
2018-11-20,82.778823
2018-11-21,83.036406
2018-11-23,82.89094
2018-11-26,83.119785
2018-11-27,83.003589
2018-11-28,83.25706
2018-11-29,83.440896
2018-11-30,83.499944
2018-12-03,83.503945
2018-12-04,83.4085
2018-12-06,82.830289
2018-12-07,83.019724
2018-12-10,82.830639
2018-12-11,82.937261
2018-12-12,83.199128
2018-12-13,83.236915
2018-12-14,83.134348
2018-12-17,82.92513
2018-12-18,82.162538
2018-12-19,81.945044
2018-12-20,80.785263
2018-12-21,80.561815
2018-12-24,80.329094
2018-12-26,80.222783
2018-12-27,80.372777
2018-12-28,80.707493
2018-12-31,80.897598
2019-01-02,80.972737
2019-01-03,81.065265
2019-01-04,82.141978
2019-01-07,82.773314
2019-01-08,83.204611
2019-01-09,83.608134
2019-01-10,83.540638
2019-01-11,83.586398
2019-01-14,83.459637
2019-01-15,83.565519
2019-01-16,83.867119
2019-01-17,83.906326
2019-01-18,84.203089
2019-01-22,83.992573
2019-01-23,83.92782
2019-01-24,83.882055
2019-01-25,84.099374
2019-01-28,83.988534
2019-01-29,84.099789
2019-01-30,84.289743
2019-01-31,84.710324
2019-02-01,84.432238
2019-02-04,84.517177
2019-02-05,84.842551
2019-02-06,84.937407
2019-02-07,84.615412
2019-02-08,84.513607
2019-02-11,84.569566
2019-02-12,84.875904
2019-02-13,84.916143
2019-02-14,84.915134
2019-02-15,85.070809
2019-02-19,85.130044
2019-02-20,85.234996
2019-02-21,85.234273
2019-02-22,85.318136
2019-02-25,85.471123
2019-02-26,85.575723
2019-02-27,85.676992
2019-02-28,85.710782
2019-03-01,85.372189
2019-03-04,85.352493
2019-03-05,85.296413
2019-03-06,85.184145
2019-03-07,85.052551
2019-03-08,84.810786
2019-03-11,84.989063
2019-03-12,85.186309
2019-03-13,85.42931
2019-03-14,85.492965
2019-03-15,85.549987
2019-03-18,85.599021
2019-03-19,85.687592
2019-03-20,85.71296
2019-03-21,85.912172
2019-03-22,85.792076
2019-03-25,85.710022
2019-03-26,85.844593
2019-03-27,85.865809
2019-03-28,85.908917
2019-03-29,86.091495
2019-04-01,85.923964
2019-04-02,85.94612
2019-04-03,86.052452
2019-04-04,86.064186
2019-04-05,86.194627
2019-04-08,86.266178
2019-04-09,86.275481
2019-04-10,86.33082
2019-04-11,86.488152
2019-04-12,86.667822
2019-04-15,86.676469
2019-04-16,86.708397
2019-04-17,86.633275
2019-04-18,86.579115
2019-04-22,86.570616
2019-04-23,86.646303
2019-04-24,86.709377
2019-04-25,86.652587
2019-04-26,86.676806
2019-04-29,86.756733
2019-04-30,86.794319
2019-05-01,86.469407
2019-05-02,86.310798
2019-05-03,86.423329
2019-05-06,86.341485
2019-05-07,86.186022
2019-05-08,86.194655
2019-05-09,85.963946
2019-05-10,85.911302
2019-05-13,85.537931
2019-05-14,85.701749
2019-05-15,85.619501
2019-05-16,85.853445
2019-05-17,85.825902
2019-05-20,85.826049
2019-05-21,85.962963
2019-05-22,85.921172
2019-05-23,85.612986
2019-05-24,85.715851
2019-05-28,85.733968
2019-05-29,85.412507
2019-05-30,85.515304
2019-05-31,85.186644
2019-06-03,84.779786
2019-06-04,85.158957
2019-06-05,85.32245
2019-06-06,85.442328
2019-06-07,85.769103
2019-06-10,86.047327
2019-06-11,86.149035
2019-06-12,86.038615
2019-06-13,86.084615
2019-06-14,86.035099
2019-06-17,86.074046
2019-06-18,86.367591
2019-06-19,86.481908
2019-06-20,87.108227
2019-06-21,87.068333
2019-06-24,87.089908
2019-06-25,86.89385
2019-06-26,86.862055
2019-06-27,86.848995
2019-06-28,86.953989
2019-07-01,86.788519
2019-07-02,86.760076
2019-07-03,86.853818
2019-07-05,86.795773
2019-07-08,86.780049
2019-07-09,86.656177
2019-07-10,86.781874
2019-07-11,86.746198
2019-07-12,86.740528
2019-07-15,86.785873
2019-07-16,86.763473
2019-07-17,86.678
2019-07-18,86.500358
2019-07-19,86.505324
2019-07-22,86.572465
2019-07-23,86.710311
2019-07-24,86.826933
2019-07-25,86.871471
2019-07-26,86.972705
2019-07-29,86.982068
2019-07-30,86.937702
2019-07-31,87.027427
2019-08-01,86.488099
2019-08-02,86.286161
2019-08-05,85.595729
2019-08-06,85.805781
2019-08-07,85.534007
2019-08-08,86.020105
2019-08-09,86.015982
2019-08-12,85.98264
2019-08-13,86.169373
2019-08-14,85.739255
2019-08-15,85.721719
2019-08-16,85.875965
2019-08-19,86.158025
2019-08-20,86.269336
2019-08-21,86.573753
2019-08-22,86.689955
2019-08-23,86.595007
2019-08-26,86.671886
2019-08-27,86.772856
2019-08-28,86.83671
2019-08-29,87.002451
2019-08-30,87.043626
2019-09-03,86.521753
2019-09-04,86.640431
2019-09-05,86.756441
2019-09-06,86.84645
2019-09-09,86.964132
2019-09-10,87.04989
2019-09-11,87.01658
2019-09-12,87.070429
2019-09-13,86.96522
2019-09-16,87.184767
2019-09-17,87.174994
2019-09-18,87.143302
2019-09-19,87.21501
2019-09-20,87.209678
2019-09-23,87.231884
2019-09-24,87.163494
2019-09-25,87.021257
2019-09-26,86.979117
2019-09-27,86.90228
2019-09-30,86.894185
2019-10-01,86.472486
2019-10-02,86.082153
2019-10-03,86.034533
2019-10-04,86.174117
2019-10-07,86.243826
2019-10-08,86.107502
2019-10-09,86.212588
2019-10-10,86.257367
2019-10-11,86.461945
2019-10-14,86.501283
2019-10-15,86.667523
2019-10-16,86.752583
2019-10-17,86.829365
2019-10-18,86.825195
2019-10-21,86.91702
2019-10-22,86.944684
2019-10-23,86.992521
2019-10-24,87.030711
2019-10-25,87.130928
2019-10-28,87.180028
2019-10-29,87.148058
2019-10-30,87.034559
2019-10-31,86.834588
2019-11-01,86.641655
2019-11-04,86.872058
2019-11-05,86.861104
2019-11-06,86.753105
2019-11-07,86.782168
2019-11-08,86.748108
2019-11-11,86.78807
2019-11-12,86.801392
2019-11-13,86.686635
2019-11-14,86.652928
2019-11-15,86.696802
2019-11-18,86.670101
2019-11-19,86.510176
2019-11-20,86.398443
2019-11-21,86.356464
2019-11-22,86.398082
2019-11-25,86.582723
2019-11-26,86.721134
2019-11-27,86.807075
2019-11-29,86.812964
2019-12-02,86.397589
2019-12-03,86.297934
2019-12-04,86.517047
2019-12-05,86.601513
2019-12-06,86.796847
2019-12-09,86.881112
2019-12-10,86.976724
2019-12-11,87.07786
2019-12-12,87.301973
2019-12-13,87.445834
2019-12-16,87.609867
2019-12-17,87.782395
2019-12-18,87.961347
2019-12-19,87.666434
2019-12-20,87.717733
2019-12-23,87.752011
2019-12-24,87.765964
2019-12-26,87.81535
2019-12-27,87.84237
2019-12-30,87.839377
2019-12-31,87.829968
2020-01-02,87.964579
2020-01-03,87.979439
2020-01-06,88.008457
2020-01-07,88.044611
2020-01-08,88.040622
2020-01-09,88.065932
2020-01-10,88.122946
2020-01-13,88.188579
2020-01-14,88.238525
2020-01-15,88.290547
2020-01-16,88.327745
2020-01-17,88.322732
2020-01-21,88.292891
2020-01-22,88.235371
2020-01-23,88.053196
2020-01-24,87.810265
2020-01-27,87.287639
2020-01-28,87.698127
2020-01-29,87.780693
2020-01-30,87.548166
2020-01-31,87.513423
2020-02-03,87.255221
2020-02-04,87.479527
2020-02-05,87.667541
2020-02-06,87.82906
2020-02-07,87.801342
2020-02-10,87.789114
2020-02-11,88.064317
2020-02-12,88.188092
2020-02-13,88.215048
2020-02-14,88.203559
2020-02-18,88.186191
2020-02-19,88.280213
2020-02-20,88.282144
2020-02-21,88.224089
2020-02-24,87.524003
2020-02-25,87.274275
2020-02-26,87.087252
2020-02-27,86.273724
2020-02-28,85.678925
2020-03-02,85.822176
2020-03-03,86.289913
2020-03-04,86.794224
2020-03-05,86.207036
2020-03-06,84.878391
2020-03-09,81.835021
2020-03-10,82.403437
2020-03-11,81.315325
2020-03-12,78.400706
2020-03-13,78.970814
2020-03-16,75.829218
2020-03-17,75.420649
2020-03-18,72.724237
2020-03-19,70.746289
2020-03-20,70.654338
2020-03-23,68.916381
2020-03-24,69.775936
2020-03-25,71.633551
2020-03-26,74.411421
2020-03-27,75.449004
2020-03-30,76.225284
2020-03-31,76.715148
2020-04-01,75.222643
2020-04-02,74.921881
2020-04-03,74.202292
2020-04-06,74.62154
2020-04-07,75.643087
2020-04-08,75.968268
2020-04-09,78.748108
2020-04-13,79.404193
2020-04-14,80.209538
2020-04-15,79.884771
2020-04-16,79.952488
2020-04-17,80.439657
2020-04-20,80.020141
2020-04-21,78.79778
2020-04-22,78.823309
2020-04-23,78.75401
2020-04-24,78.329941
2020-04-27,78.264931
2020-04-28,78.370024
2020-04-29,78.724318
2020-04-30,78.99277
2020-05-01,78.365813
2020-05-04,78.241759
2020-05-05,78.669264
2020-05-06,78.741395
2020-05-07,78.991185
2020-05-08,79.16389
2020-05-11,79.161685
2020-05-12,79.508822
2020-05-13,79.012783
2020-05-14,78.528022
2020-05-15,78.482491
2020-05-18,79.398928
2020-05-19,79.604685
2020-05-20,80.202008
2020-05-21,80.458652
2020-05-22,80.54119
2020-05-26,81.329016
2020-05-27,81.589409
2020-05-28,81.89485
2020-05-29,81.79472
2020-06-01,81.717565
2020-06-02,82.349732
2020-06-03,83.133429
2020-06-04,83.159657
2020-06-05,83.960075
2020-06-08,84.015267
2020-06-09,83.569439
2020-06-10,83.282984
2020-06-11,81.922627
2020-06-12,82.185002
2020-06-15,82.172726
2020-06-16,83.258625
2020-06-17,83.176088
2020-06-18,82.830284
2020-06-19,82.796843
2020-06-22,82.731524
2020-06-23,82.74231
2020-06-24,82.19979
2020-06-25,81.910851
2020-06-26,81.640054
2020-06-29,81.275152
2020-06-30,81.290096
2020-07-01,81.238346
2020-07-02,81.680518
2020-07-06,82.120213
2020-07-07,82.153867
2020-07-08,82.090929
2020-07-09,81.978208
2020-07-10,81.92908
2020-07-13,82.217773
2020-07-14,82.174442
2020-07-15,82.643067
2020-07-16,82.788506
2020-07-17,82.913384
2020-07-20,83.300377
2020-07-21,83.864484
2020-07-22,84.092402
2020-07-23,84.168242
2020-07-24,84.160112
2020-07-27,84.274498
2020-07-28,84.259101
2020-07-29,84.511519
2020-07-30,84.653068
2020-07-31,84.775896
2020-08-03,84.635124
2020-08-04,84.623627
2020-08-05,84.833491
2020-08-06,84.823897
2020-08-07,84.828961
2020-08-10,84.81534
2020-08-11,84.881712
2020-08-12,84.737031
2020-08-13,84.522832
2020-08-14,84.275258
2020-08-17,84.243164
2020-08-18,84.291186
2020-08-19,84.316647
2020-08-20,84.291839
2020-08-21,84.310491
2020-08-24,84.522397
2020-08-25,84.762778
2020-08-26,84.825374
2020-08-27,84.934801
2020-08-28,85.004274
2020-08-31,85.040326
2020-09-01,84.773354
2020-09-02,84.922583
2020-09-03,84.787649
2020-09-04,84.532022
2020-09-08,84.217929
2020-09-09,84.367132
2020-09-10,84.394003
2020-09-11,84.330764
2020-09-14,84.370356
2020-09-15,84.444087
2020-09-16,84.569813
2020-09-17,84.465387
2020-09-18,84.419701
2020-09-21,83.822751
2020-09-22,83.649346
2020-09-23,83.481136
2020-09-24,83.001438
2020-09-25,82.983617
2020-09-28,83.330208
2020-09-29,83.398162
2020-09-30,83.666996
2020-10-01,83.483488
2020-10-02,83.401746
2020-10-05,83.785801
2020-10-06,84.143648
2020-10-07,84.210365
2020-10-08,84.410089
2020-10-09,84.501888
2020-10-12,84.543703
2020-10-13,84.683717
2020-10-14,84.635996
2020-10-15,84.352999
2020-10-16,84.503186
2020-10-19,84.569065
2020-10-20,84.599731
2020-10-21,84.567027
2020-10-22,84.538542
2020-10-23,84.573209
2020-10-26,84.294531
2020-10-27,84.193682
2020-10-28,83.567324
2020-10-29,83.588082
2020-10-30,83.535871
2020-11-02,83.356161
2020-11-03,83.725372
2020-11-04,84.582491
2020-11-05,85.118907
2020-11-06,85.028721
2020-11-09,86.050593
2020-11-10,85.757855
2020-11-11,85.76959
2020-11-12,85.303908
2020-11-13,85.289427
2020-11-16,85.570721
2020-11-17,85.652641
2020-11-18,85.797506
2020-11-19,85.729011
2020-11-20,85.721797
2020-11-23,85.853847
2020-11-24,86.196835
2020-11-25,86.181106
2020-11-27,86.184833
2020-11-30,86.226567
2020-12-01,86.084946
2020-12-02,86.187486
2020-12-03,86.415254
2020-12-04,86.598482
2020-12-07,86.666859
2020-12-08,86.683001
2020-12-09,86.622392
2020-12-10,86.607357
2020-12-11,86.574601
2020-12-14,86.648797
2020-12-15,86.6863
2020-12-16,86.721493
2020-12-17,86.418972
2020-12-18,86.471115
2020-12-21,86.228771
2020-12-22,86.31799
2020-12-23,86.407703
2020-12-24,86.436484
2020-12-28,86.776417
2020-12-29,86.832776
2020-12-30,86.889482
2020-12-31,86.88463
2021-01-04,86.876069
2021-01-05,86.890787
2021-01-06,86.983136
2021-01-07,87.048464
2021-01-08,87.094849
2021-01-11,86.975328
2021-01-12,86.865113
2021-01-13,87.014757
2021-01-14,87.14768
2021-01-15,87.165725
2021-01-19,87.264221
2021-01-20,87.368537
2021-01-21,87.363109
2021-01-22,87.239456
2021-01-25,87.243972
2021-01-26,87.263836
2021-01-27,87.058773
2021-01-28,87.186426
2021-01-29,87.06227
2021-02-01,86.832049
2021-02-02,87.008127
2021-02-03,87.161965
2021-02-04,87.276047
2021-02-05,87.408232
2021-02-08,87.525324
2021-02-09,87.562474
2021-02-10,87.5863
2021-02-11,87.581918
2021-02-12,87.566156
2021-02-16,87.583466
2021-02-17,87.534906
2021-02-18,87.459524
2021-02-19,87.473912
